subjID,condition,phase,target,correct_choice,wrong_choice,correct_order,trial_type,response,accuracy,catch_accuracy
2019-07-15-121739,shapes,test,cross_parallelogram,circle_cross_parallelogram,cross_parallelogram_circle,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,ellipse_parallelogram,trapeze_ellipse_parallelogram,ellipse_parallelogram_trapeze,1,post-pre,1,1,0.933333333333333
2019-07-15-121739,shapes,test,quatrefoil_trefoil,cross_quatrefoil_trefoil,quatrefoil_trefoil_cross,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,octagon_pac,octagon_pac,triangle_octagon_pac,1,ident-pre,1,1,0.933333333333333
2019-07-15-121739,shapes,test,ring_circle,ring_circle,scalene_ring_circle,1,ident-pre,1,1,0.933333333333333
2019-07-15-121739,shapes,test,triangle_heart,triangle_heart_circle,star_circle_ellipse,2,post-diff,2,1,0.933333333333333
2019-07-15-121739,shapes,test,octagon_right,ellipse_octagon_right,octagon_right_ellipse,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,hexagon_right,cross_hexagon_right,cross_quatrefoil_kite,1,pre-diff,1,1,0.933333333333333
2019-07-15-121739,shapes,test,square_semicircle,parallelogram_square_semicircle,square_semicircle_parallelogram,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,pentagon_square,pentagon_square,semicircle_kite_rectangle,1,ident-diff,1,1,0.933333333333333
2019-07-15-121739,shapes,test,octagon_diamond,parallelogram_octagon_diamond,octagon_diamond_parallelogram,2,post-pre,2,1,0.933333333333333
2019-07-15-121739,shapes,test,quatrefoil_arrow,octagon_quatrefoil_arrow,quatrefoil_arrow_octagon,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,star_arrow,star_arrow_diamond,trefoil_kite_cross,1,post-diff,1,1,0.933333333333333
2019-07-15-121739,shapes,test,quatrefoil_diamond,arrow_quatrefoil_diamond,trefoil_arrow_octagon,1,pre-diff,1,1,0.933333333333333
2019-07-15-121739,shapes,test,circle_right,triangle_circle_right,circle_right_triangle,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,crescent_arrow,circle_crescent_arrow,crescent_arrow_circle,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,ellipse_hexagon,quatrefoil_ellipse_hexagon,ellipse_hexagon_quatrefoil,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,ellipse_kite,octagon_ellipse_kite,ellipse_kite_octagon,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,parallelogram_semicircle,parallelogram_semicircle_star,pentagon_crescent_star,2,post-diff,2,1,0.933333333333333
2019-07-15-121739,shapes,test,semicircle_trapeze,scalene_semicircle_trapeze,semicircle_trapeze_scalene,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,triangle_rectangle,semicircle_triangle_rectangle,triangle_rectangle_semicircle,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,ring_triangle,arrow_ring_triangle,ring_triangle_arrow,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,ellipse_scalene,octagon_ellipse_scalene,ellipse_scalene_octagon,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,diamond_crescent,diamond_crescent,octagon_arrow_cross,2,ident-diff,2,1,0.933333333333333
2019-07-15-121739,shapes,test,circle_trefoil,circle_trefoil,octagon_circle_trefoil,1,ident-pre,1,1,0.933333333333333
2019-07-15-121739,shapes,test,scalene_circle,heart_scalene_circle,scalene_circle_heart,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,ring_right,polygon_ring_right,ring_right_polygon,1,post-pre,2,0,0.933333333333333
2019-07-15-121739,shapes,test,hexagon_diamond,hexagon_diamond,hexagon_diamond_ellipse,1,ident-post,2,0,0.933333333333333
2019-07-15-121739,shapes,test,scalene_star,octagon_scalene_star,scalene_star_octagon,2,post-pre,1,0,0.933333333333333
2019-07-15-121739,shapes,test,ring_pac,right_ring_pac,ring_pac_right,2,post-pre,1,0,0.933333333333333
2019-07-15-123139,shapes,test,heart_quatrefoil,hexagon_heart_quatrefoil,heart_quatrefoil_hexagon,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,triangle_trapeze,triangle_trapeze_kite,octagon_pac_semicircle,2,post-diff,2,1,0.466666666666667
2019-07-15-123139,shapes,test,pac_scalene,polygon_pac_scalene,pac_scalene_polygon,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,pentagon_semicircle,trefoil_pentagon_semicircle,pentagon_semicircle_trefoil,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,triangle_trefoil,circle_triangle_trefoil,triangle_trefoil_circle,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,diamond_ring,triangle_diamond_ring,diamond_ring_triangle,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,ring_trefoil,ring_trefoil_quatrefoil,kite_star_square,1,post-diff,2,0,0.466666666666667
2019-07-15-123139,shapes,test,polygon_square,polygon_square_ring,rectangle_parallelogram_pentagon,1,post-diff,2,0,0.466666666666667
2019-07-15-123139,shapes,test,trefoil_square,octagon_trefoil_square,ellipse_diamond_crescent,1,pre-diff,2,0,0.466666666666667
2019-07-15-123139,shapes,test,right_crescent,pac_right_crescent,right_crescent_pac,2,post-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,pac_trapeze,kite_pac_trapeze,pac_trapeze_kite,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,pentagon_ring,pentagon_ring,pentagon_ring_diamond,2,ident-post,2,1,0.466666666666667
2019-07-15-123139,shapes,test,hexagon_trapeze,parallelogram_hexagon_trapeze,hexagon_trapeze_parallelogram,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,kite_ellipse,trapeze_kite_ellipse,kite_ellipse_trapeze,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,kite_scalene,parallelogram_kite_scalene,kite_scalene_parallelogram,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,ring_semicircle,parallelogram_ring_semicircle,ring_semicircle_parallelogram,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,ellipse_star,triangle_ellipse_star,ellipse_star_triangle,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,crescent_heart,crescent_heart,crescent_heart_diamond,2,ident-post,2,1,0.466666666666667
2019-07-15-123139,shapes,test,kite_heart,ellipse_kite_heart,pentagon_triangle_parallelogram,1,pre-diff,2,0,0.466666666666667
2019-07-15-123139,shapes,test,pac_star,pac_star,arrow_polygon_hexagon,1,ident-diff,2,0,0.466666666666667
2019-07-15-123139,shapes,test,pac_hexagon,pac_hexagon,diamond_pac_hexagon,2,ident-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,trapeze_star,octagon_trapeze_star,trapeze_star_octagon,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,pentagon_heart,scalene_pentagon_heart,pentagon_heart_scalene,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,ring_square,polygon_ring_square,ring_square_polygon,2,post-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,quatrefoil_star,quatrefoil_star,semicircle_octagon_pentagon,1,ident-diff,2,0,0.466666666666667
2019-07-15-123139,shapes,test,ellipse_quatrefoil,cross_ellipse_quatrefoil,ellipse_quatrefoil_cross,2,post-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,hexagon_rectangle,scalene_hexagon_rectangle,hexagon_rectangle_scalene,2,post-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,crescent_rectangle,trapeze_crescent_rectangle,crescent_rectangle_trapeze,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,cross_square,cross_square,arrow_cross_square,2,ident-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,triangle_quatrefoil,triangle_quatrefoil,circle_semicircle_pac,2,ident-diff,2,1,0.466666666666667
2019-07-15-123139,shapes,test,arrow_square,diamond_arrow_square,arrow_square_diamond,2,post-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,diamond_triangle,star_diamond_triangle,diamond_triangle_star,2,post-pre,2,1,0.466666666666667
2019-07-15-123139,shapes,test,kite_polygon,star_kite_polygon,kite_polygon_star,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,pac_square,ring_pac_square,pac_square_ring,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,right_heart,polygon_right_heart,right_heart_polygon,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,triangle_crescent,diamond_triangle_crescent,triangle_crescent_diamond,1,post-pre,2,0,0.466666666666667
2019-07-15-123139,shapes,test,kite_parallelogram,kite_parallelogram,kite_parallelogram_semicircle,1,ident-post,2,0,0.466666666666667
2019-07-15-123139,shapes,test,crescent_star,crescent_star,triangle_crescent_star,2,ident-pre,1,0,0.466666666666667
2019-07-15-123139,shapes,test,scalene_arrow,star_scalene_arrow,kite_diamond_ring,2,pre-diff,2,1,0.466666666666667
2019-07-15-123139,shapes,test,kite_rectangle,scalene_kite_rectangle,kite_rectangle_scalene,2,post-pre,2,1,0.466666666666667
2019-07-15-124010,words,test,ra_mo,ju_ra_mo,ra_mo_ju,1,post-pre,1,1,0.666666666666667
2019-07-15-124010,words,test,wa_no,ra_wa_no,wa_no_ra,2,post-pre,1,0,0.666666666666667
2019-07-15-124010,words,test,ri_tho,wa_ri_tho,ri_tho_wa,2,post-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,te_ko,mo_te_ko,te_ko_mo,1,post-pre,2,0,0.666666666666667
2019-07-15-124010,words,test,yi_ya,yi_ya,yi_ya_wa,2,ident-post,2,1,0.666666666666667
2019-07-15-124010,words,test,wa_ju,to_wa_ju,wa_ju_to,1,post-pre,2,0,0.666666666666667
2019-07-15-124010,words,test,mo_je,ni_mo_je,wa_we_bo,2,pre-diff,1,0,0.666666666666667
2019-07-15-124010,words,test,thu_ya,tha_thu_ya,thu_ya_tha,1,post-pre,2,0,0.666666666666667
2019-07-15-124010,words,test,no_te,ja_no_te,ro_ye_ne,2,pre-diff,1,0,0.666666666666667
2019-07-15-124010,words,test,ju_ko,ya_ju_ko,ju_ko_ya,2,post-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,ya_ro,wa_ya_ro,ta_ra_wa,1,pre-diff,1,1,0.666666666666667
2019-07-15-124010,words,test,ra_ta,tha_ra_ta,ra_ta_tha,1,post-pre,1,1,0.666666666666667
2019-07-15-124010,words,test,ri_ju,ri_ju,wa_ri_ju,2,ident-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,yi_to,yi_to,yu_yi_to,2,ident-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,ja_tho,to_ja_tho,ja_tho_to,1,post-pre,1,1,0.666666666666667
2019-07-15-124010,words,test,ya_je,ya_je,ya_je_yu,2,ident-post,1,0,0.666666666666667
2019-07-15-124010,words,test,yu_ne,ro_yu_ne,yu_ne_ro,1,post-pre,2,0,0.666666666666667
2019-07-15-124010,words,test,wa_je,ri_wa_je,wa_je_ri,1,post-pre,2,0,0.666666666666667
2019-07-15-124010,words,test,ju_ra,tha_ju_ra,ju_ra_tha,2,post-pre,1,0,0.666666666666667
2019-07-15-124010,words,test,tha_me,ja_tha_me,tha_me_ja,1,post-pre,2,0,0.666666666666667
2019-07-15-124010,words,test,ti_mo,ti_mo,we_ti_mo,2,ident-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,bo_thi,na_bo_thi,bo_thi_na,2,post-pre,1,0,0.666666666666667
2019-07-15-124010,words,test,we_tho,ju_we_tho,we_tho_ju,2,post-pre,1,0,0.666666666666667
2019-07-15-124010,words,test,re_ne,re_ne,re_ne_ri,2,ident-post,2,1,0.666666666666667
2019-07-15-124010,words,test,thi_me,ti_thi_me,thi_me_ti,2,post-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,yo_ne,ya_yo_ne,yo_ne_ya,1,post-pre,1,1,0.666666666666667
2019-07-15-124010,words,test,ye_we,re_ye_we,ye_we_re,1,post-pre,2,0,0.666666666666667
2019-07-15-124010,words,test,ju_te,ju_te_je,wa_na_yu,2,post-diff,1,0,0.666666666666667
2019-07-15-124010,words,test,yi_thi,yi_thi_yu,to_ju_ni,2,post-diff,2,1,0.666666666666667
2019-07-15-124010,words,test,yi_ne,yu_yi_ne,yi_ne_yu,2,post-pre,1,0,0.666666666666667
2019-07-15-124010,words,test,yi_mo,yi_mo,yu_ti_yo,1,ident-diff,1,1,0.666666666666667
2019-07-15-124010,words,test,ja_te,thu_ja_te,ja_te_thu,2,post-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,ri_ne,yu_ri_ne,ri_ne_yu,2,post-pre,1,0,0.666666666666667
2019-07-15-124010,words,test,na_yu,na_yu,bo_ji_tha,2,ident-diff,1,0,0.666666666666667
2019-07-15-124010,words,test,ja_ta,ja_ta_ri,yo_ro_na,1,post-diff,1,1,0.666666666666667
2019-07-15-124010,words,test,no_ra,no_ra,tho_bu_ke,2,ident-diff,2,1,0.666666666666667
2019-07-15-124010,words,test,wa_ra,me_wa_ra,wa_ra_me,1,post-pre,1,1,0.666666666666667
2019-07-15-124010,words,test,no_ro,ye_no_ro,no_ro_ye,1,post-pre,1,1,0.666666666666667
2019-07-15-124010,words,test,jo_ya,mo_jo_ya,jo_ya_mo,2,post-pre,2,1,0.666666666666667
2019-07-15-124010,words,test,na_mo,ro_na_mo,na_mo_ro,1,post-pre,2,0,0.666666666666667
2019-07-15-130055,shapes,test,ellipse_crescent,pac_ellipse_crescent,ellipse_crescent_pac,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,triangle_arrow,semicircle_triangle_arrow,triangle_arrow_semicircle,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,circle_pac,pentagon_circle_pac,circle_pac_pentagon,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,ellipse_scalene,rectangle_ellipse_scalene,ellipse_scalene_rectangle,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,right_semicircle,parallelogram_right_semicircle,ellipse_square_scalene,2,pre-diff,1,0,0.4
2019-07-15-130055,shapes,test,ring_diamond,ellipse_ring_diamond,ring_diamond_ellipse,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,right_diamond,right_diamond_polygon,semicircle_crescent_scalene,2,post-diff,1,0,0.4
2019-07-15-130055,shapes,test,right_hexagon,crescent_right_hexagon,right_hexagon_crescent,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,diamond_quatrefoil,diamond_quatrefoil,diamond_quatrefoil_semicircle,1,ident-post,2,0,0.4
2019-07-15-130055,shapes,test,parallelogram_rectangle,parallelogram_rectangle,trefoil_heart_arrow,1,ident-diff,2,0,0.4
2019-07-15-130055,shapes,test,kite_pentagon,arrow_kite_pentagon,kite_pentagon_arrow,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,cross_ring,diamond_cross_ring,cross_ring_diamond,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,star_pac,star_pac,ring_star_pac,2,ident-pre,2,1,0.4
2019-07-15-130055,shapes,test,rectangle_arrow,rectangle_arrow,kite_rectangle_arrow,1,ident-pre,2,0,0.4
2019-07-15-130055,shapes,test,trefoil_star,pentagon_trefoil_star,triangle_circle_ring,2,pre-diff,2,1,0.4
2019-07-15-130055,shapes,test,kite_semicircle,kite_semicircle,kite_semicircle_ellipse,1,ident-post,2,0,0.4
2019-07-15-130055,shapes,test,right_pentagon,right_pentagon,heart_right_pentagon,2,ident-pre,2,1,0.4
2019-07-15-130055,shapes,test,trapeze_diamond,quatrefoil_trapeze_diamond,trapeze_diamond_quatrefoil,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,scalene_hexagon,polygon_scalene_hexagon,pac_ellipse_cross,2,pre-diff,2,1,0.4
2019-07-15-130055,shapes,test,pentagon_semicircle,rectangle_pentagon_semicircle,pentagon_semicircle_rectangle,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,triangle_quatrefoil,square_triangle_quatrefoil,triangle_quatrefoil_square,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,diamond_octagon,polygon_diamond_octagon,diamond_octagon_polygon,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,trefoil_arrow,kite_trefoil_arrow,trefoil_arrow_kite,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,ellipse_circle,hexagon_ellipse_circle,ellipse_circle_hexagon,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,square_ring,square_ring_cross,arrow_heart_rectangle,1,post-diff,2,0,0.4
2019-07-15-130055,shapes,test,trefoil_ring,polygon_trefoil_ring,trefoil_ring_polygon,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,right_square,parallelogram_right_square,right_square_parallelogram,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,arrow_polygon,arrow_polygon,arrow_polygon_semicircle,1,ident-post,2,0,0.4
2019-07-15-130055,shapes,test,parallelogram_heart,star_parallelogram_heart,parallelogram_heart_star,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,ellipse_heart,ellipse_heart,cross_trefoil_triangle,2,ident-diff,2,1,0.4
2019-07-15-130055,shapes,test,triangle_cross,diamond_triangle_cross,triangle_cross_diamond,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,trapeze_octagon,polygon_trapeze_octagon,trapeze_octagon_polygon,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,star_semicircle,trapeze_star_semicircle,star_semicircle_trapeze,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,cross_pentagon,cross_pentagon,right_hexagon_semicircle,1,ident-diff,2,0,0.4
2019-07-15-130055,shapes,test,semicircle_heart,triangle_semicircle_heart,semicircle_heart_triangle,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,pentagon_octagon,star_pentagon_octagon,pentagon_octagon_star,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,triangle_pentagon,right_triangle_pentagon,triangle_pentagon_right,1,post-pre,2,0,0.4
2019-07-15-130055,shapes,test,trapeze_heart,trapeze_heart_right,triangle_octagon_scalene,2,post-diff,2,1,0.4
2019-07-15-130055,shapes,test,parallelogram_crescent,semicircle_parallelogram_crescent,parallelogram_crescent_semicircle,2,post-pre,2,1,0.4
2019-07-15-130055,shapes,test,square_pac,parallelogram_square_pac,square_pac_parallelogram,1,post-pre,2,0,0.4
2019-07-15-131802,words,test,ro_thu,ro_thu_ni,je_wa_yu,2,post-diff,1,0,0.333333333333333
2019-07-15-131802,words,test,ke_yi,ke_yi_to,tha_ri_jo,2,post-diff,1,0,0.333333333333333
2019-07-15-131802,words,test,na_yi,ra_na_yi,na_yi_ra,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,yi_thu,ro_yi_thu,yi_thu_ro,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,te_ta,ya_te_ta,ye_no_we,2,pre-diff,1,0,0.333333333333333
2019-07-15-131802,words,test,je_thu,no_je_thu,je_thu_no,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,te_ri,re_te_ri,te_ri_re,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,ti_thu,na_ti_thu,ti_thu_na,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,ti_tho,ye_ti_tho,ti_tho_ye,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,ye_ju,ke_ye_ju,ye_ju_ke,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,tho_re,wa_tho_re,tho_re_wa,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,te_ko,ji_te_ko,te_ko_ji,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,no_ne,ri_no_ne,no_ne_ri,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,bo_tha,ti_bo_tha,bo_tha_ti,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,ne_ra,thi_ne_ra,ne_ra_thi,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,ta_the,ta_the,ja_mo_to,2,ident-diff,1,0,0.333333333333333
2019-07-15-131802,words,test,ju_ja,ju_ja,ro_ju_ja,1,ident-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,te_ke,te_ke,ro_te_ke,2,ident-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,tha_ne,ri_tha_ne,tha_ne_ri,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,ra_ko,no_ra_ko,ra_ko_no,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,na_wa,ni_na_wa,na_wa_ni,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,je_me,re_je_me,ro_ne_yu,2,pre-diff,1,0,0.333333333333333
2019-07-15-131802,words,test,bu_ta,bu_ta,bu_ta_me,2,ident-post,1,0,0.333333333333333
2019-07-15-131802,words,test,yo_ti,yo_ti,ra_yi_te,1,ident-diff,1,1,0.333333333333333
2019-07-15-131802,words,test,no_je,thi_no_je,no_je_thi,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,ju_me,ju_me,ju_me_we,1,ident-post,1,1,0.333333333333333
2019-07-15-131802,words,test,ji_the,to_ji_the,ji_the_to,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,yo_ro,yo_ro,yo_ro_to,2,ident-post,1,0,0.333333333333333
2019-07-15-131802,words,test,ye_ra,ya_ye_ra,ye_ra_ya,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,ju_je,thu_ju_je,ju_je_thu,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,na_the,ra_na_the,na_the_ra,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,yo_ja,ke_yo_ja,yo_ja_ke,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,wa_thu,wa_thu,no_tho_tha,2,ident-diff,1,0,0.333333333333333
2019-07-15-131802,words,test,ni_jo,ke_ni_jo,ni_jo_ke,1,post-pre,1,1,0.333333333333333
2019-07-15-131802,words,test,ti_re,ti_re,tho_ti_re,2,ident-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,thi_ta,ju_thi_ta,ja_ro_te,1,pre-diff,1,1,0.333333333333333
2019-07-15-131802,words,test,to_tho,ne_to_tho,to_tho_ne,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,ji_we,ke_ji_we,ji_we_ke,2,post-pre,1,0,0.333333333333333
2019-07-15-131802,words,test,bo_ra,bo_ra_jo,tho_the_ri,1,post-diff,1,1,0.333333333333333
2019-07-15-131802,words,test,ne_the,yu_ne_the,ne_the_yu,1,post-pre,1,1,0.333333333333333
2019-07-15-133056,shapes,test,trapeze_cross,ring_trapeze_cross,trapeze_cross_ring,2,post-pre,1,0,1
2019-07-15-133056,shapes,test,cross_semicircle,cross_semicircle_circle,quatrefoil_ellipse_pac,1,post-diff,1,1,1
2019-07-15-133056,shapes,test,diamond_ring,diamond_ring_parallelogram,octagon_trapeze_semicircle,2,post-diff,2,1,1
2019-07-15-133056,shapes,test,polygon_scalene,polygon_scalene,circle_polygon_scalene,1,ident-pre,1,1,1
2019-07-15-133056,shapes,test,square_ring,right_square_ring,trapeze_star_cross,2,pre-diff,2,1,1
2019-07-15-133056,shapes,test,trapeze_square,quatrefoil_trapeze_square,trapeze_square_quatrefoil,1,post-pre,1,1,1
2019-07-15-133056,shapes,test,star_pentagon,kite_star_pentagon,star_pentagon_kite,2,post-pre,2,1,1
2019-07-15-133056,shapes,test,quatrefoil_kite,square_quatrefoil_kite,cross_diamond_trefoil,2,pre-diff,2,1,1
2019-07-15-133056,shapes,test,arrow_semicircle,scalene_arrow_semicircle,arrow_semicircle_scalene,2,post-pre,2,1,1
2019-07-15-133056,shapes,test,right_ellipse,pentagon_right_ellipse,right_ellipse_pentagon,2,post-pre,1,0,1
2019-07-15-133056,shapes,test,ellipse_triangle,ellipse_triangle,ellipse_triangle_hexagon,2,ident-post,2,1,1
