condition,subjID,phase,trial,trial_type,target,correct_order,correct,wrong,strategy,strategy_coded,lang1,lang1_rating,lang2,lang2_rating,lang3,lang3_rating,lang4,lang4_rating,response,accuracy,catch_accuracy,language,correct_choice,wrong_choice
syllables,B0JKV13G,test,23,post-pre,tha-ke,1,tha-ke-yo,yo-tha-ke,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,24,post-pre,wa-ju,1,wa-ju-we,we-wa-ju,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,25,post-pre,wa-yu,2,wa-yu-bo,bo-wa-yu,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,26,post-pre,yu-mo,1,yu-mo-na,na-yu-mo,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,27,ident-post,ju-me,1,ju-me,ju-me-ko,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,28,post-pre,yu-ji,1,yu-ji-wa,wa-yu-ji,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,0,0.866666667,English,NA,NA
syllables,B0JKV13G,test,29,pre-diff,ra-ko,2,wa-ra-ko,bu-te-the,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,30,post-pre,bu-we,2,bu-we-me,me-bu-we,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,31,post-pre,thu-bu,1,thu-bu-ne,ne-thu-bu,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,32,post-pre,jo-we,1,jo-we-ta,ta-jo-we,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,33,post-diff,tha-the,1,tha-the-yi,yo-ya-ta,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,34,pre-diff,yu-ti,2,ye-yu-ti,na-ye-thu,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,35,ident-diff,yu-je,1,yu-je,ta-bu-ya,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,36,post-pre,tho-me,2,tho-me-ra,ra-tho-me,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,37,ident-diff,bu-ro,2,bu-ro,ji-ko-me,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,38,post-pre,ke-ni,1,ke-ni-na,na-ke-ni,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,1,1,0.866666667,English,NA,NA
syllables,B0JKV13G,test,39,ident-pre,wa-thi,2,wa-thi,ta-wa-thi,NA,no_strategy,English,10,NA,NA,NA,NA,NA,NA,2,1,0.866666667,English,NA,NA
syllables,8H83GC6I,test,0,ident-diff,ye-ni,2,ye-ni,thi-ja-tho,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,1,ident-pre,ja-ni,1,ja-ni,te-ja-ni,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,2,ident-diff,ta-bo,1,ta-bo,mo-thu-te,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,3,post-pre,jo-we,2,jo-we-ji,ji-jo-we,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,4,post-diff,ju-tho,2,ju-tho-the,to-tha-je,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,5,post-diff,wa-we,2,wa-we-ni,ke-je-ya,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,6,ident-post,mo-ye,1,mo-ye,mo-ye-ni,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,7,post-pre,wa-ro,2,wa-ro-ti,ti-wa-ro,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,8,post-pre,thu-to,2,thu-to-ya,ya-thu-to,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,9,post-pre,na-ni,2,na-ni-ye,ye-na-ni,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,10,post-pre,the-ri,1,the-ri-mo,mo-the-ri,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,11,post-pre,ju-mo,1,ju-mo-wa,wa-ju-mo,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,12,post-pre,tho-yo,2,tho-yo-bu,bu-tho-yo,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,13,ident-pre,na-thu,2,na-thu,ji-na-thu,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,14,pre-diff,ye-we,2,ra-ye-we,na-bo-jo,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,15,post-pre,ro-ji,1,ro-ji-bo,bo-ro-ji,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,16,post-pre,te-ri,2,te-ri-ja,ja-te-ri,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,17,post-pre,wa-ti,1,wa-ti-yu,yu-wa-ti,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,18,post-pre,no-ne,2,no-ne-yo,yo-no-ne,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,19,ident-post,the-ti,1,the-ti,the-ti-yu,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,20,post-pre,ne-ri,2,ne-ri-tho,tho-ne-ri,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,21,post-pre,ja-the,1,ja-the-ri,ri-ja-the,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,22,post-pre,ko-we,2,ko-we-bo,bo-ko-we,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,23,post-pre,ta-tho,2,ta-tho-mo,mo-ta-tho,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,24,post-pre,bu-ri,1,bu-ri-ja,ja-bu-ri,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,25,post-pre,wa-yo,1,wa-yo-re,re-wa-yo,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,26,post-pre,yo-ti,2,yo-ti-to,to-yo-ti,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,27,pre-diff,bo-je,1,te-bo-je,ro-ta-wa,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,28,ident-pre,to-jo,1,to-jo,yi-to-jo,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,29,post-pre,tha-yi,1,tha-yi-no,no-tha-yi,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,30,pre-diff,tha-ya,1,tho-tha-ya,te-ye-ya,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,31,post-pre,ra-te,1,ra-te-bu,bu-ra-te,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,32,post-pre,tha-ye,1,tha-ye-na,na-tha-ye,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,33,post-pre,jo-je,1,jo-je-the,the-jo-je,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,34,post-pre,mo-ne,1,mo-ne-jo,jo-mo-ne,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,35,ident-post,bu-no,2,bu-no,bu-no-te,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,36,ident-diff,ra-we,1,ra-we,ya-ra-ye,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,8H83GC6I,test,37,post-pre,no-ke,1,no-ke-je,je-no-ke,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,2,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,38,post-pre,thu-jo,2,thu-jo-ya,ya-thu-jo,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,0,0.933333333,English,NA,NA
syllables,8H83GC6I,test,39,post-diff,ke-we,1,ke-we-tho,to-ya-ju,no,no_strategy,english,10,NA,NA,NA,NA,NA,NA,1,1,0.933333333,English,NA,NA
syllables,M8UD5A2X,test,0,post-pre,bu-yo,2,bu-yo-ko,ko-bu-yo,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,0,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,1,ident-pre,yo-je,2,yo-je,ta-yo-je,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,2,pre-diff,ya-ne,1,ta-ya-ne,yo-yi-me,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,0,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,3,post-pre,no-ti,2,no-ti-yo,yo-no-ti,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,4,ident-post,ya-ke,2,ya-ke,ya-ke-thi,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,0,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,5,post-pre,tho-re,2,tho-re-ke,ke-tho-re,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,0,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,6,post-pre,yu-ri,2,yu-ri-ra,ra-yu-ri,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,7,post-pre,ti-yi,2,ti-yi-ne,ne-ti-yi,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,8,post-pre,to-je,2,to-je-thi,thi-to-je,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,9,post-diff,to-no,1,to-no-tho,ne-bo-wa,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,10,post-pre,wa-jo,2,wa-jo-ja,ja-wa-jo,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,11,post-pre,ya-to,1,ya-to-bo,bo-ya-to,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,12,post-pre,to-ri,2,to-ri-ja,ja-to-ri,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,13,post-pre,ju-yi,2,ju-yi-to,to-ju-yi,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,14,pre-diff,bo-thi,1,te-bo-thi,ta-ne-bu,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,15,post-pre,ja-thi,1,ja-thi-na,na-ja-thi,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,16,post-pre,tha-ju,2,tha-ju-the,the-tha-ju,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,17,post-pre,ta-me,1,ta-me-thu,thu-ta-me,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,18,post-diff,yo-we,2,yo-we-bo,te-ni-ke,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,19,ident-pre,ya-thi,1,ya-thi,bu-ya-thi,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,20,ident-post,ja-yu,2,ja-yu,ja-yu-bo,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,0,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,21,post-pre,ra-thu,1,ra-thu-mo,mo-ra-thu,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,22,ident-diff,ko-ri,1,ko-ri,ke-me-wa,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,23,post-pre,ju-ke,2,ju-ke-mo,mo-ju-ke,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,24,pre-diff,ko-yi,1,we-ko-yi,te-we-me,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,25,post-pre,no-thi,2,no-thi-me,me-no-thi,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,26,ident-diff,wa-ro,2,wa-ro,re-je-ja,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,0,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,27,ident-post,ko-ni,1,ko-ni,ko-ni-ji,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,28,post-pre,bu-ju,1,bu-ju-ta,ta-bu-ju,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,29,post-pre,tha-ya,1,tha-ya-mo,mo-tha-ya,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,30,post-pre,te-ye,1,te-ye-thi,thi-te-ye,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,31,post-pre,ko-to,2,ko-to-na,na-ko-to,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,32,post-diff,jo-ye,1,jo-ye-tha,me-no-the,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,33,post-pre,bo-the,1,bo-the-ke,ke-bo-the,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,34,ident-diff,ke-we,2,ke-we,yo-thi-ya,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,35,ident-pre,ju-te,2,ju-te,ya-ju-te,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,36,post-pre,ja-je,1,ja-je-yo,yo-ja-je,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,2,0,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,37,post-pre,ra-ro,1,ra-ro-bu,bu-ra-ro,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,38,post-pre,ro-thi,1,ro-thi-jo,jo-ro-thi,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,M8UD5A2X,test,39,post-pre,yu-ni,1,yu-ni-ke,ke-yu-ni,Listened to the sounds and tried to remember what was said.,no_strategy,English,1,NA,NA,NA,NA,NA,NA,1,1,0.733333333,English,NA,NA
syllables,BQJ18C4U,test,0,post-pre,mo-yo,2,mo-yo-ti,ti-mo-yo,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,0,1,English,NA,NA
syllables,BQJ18C4U,test,1,post-pre,ya-bo,2,ya-bo-jo,jo-ya-bo,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,2,post-pre,me-ye,2,me-ye-ro,ro-me-ye,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,3,post-pre,yu-ni,1,yu-ni-ra,ra-yu-ni,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,4,post-diff,ja-thu,2,ja-thu-ke,tha-wa-ke,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,5,post-pre,tha-ne,1,tha-ne-ke,ke-tha-ne,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,6,post-diff,to-ri,2,to-ri-re,yi-ye-the,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,7,pre-diff,ja-yi,1,no-ja-yi,ke-thi-ro,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,8,post-pre,tha-re,1,tha-re-we,we-tha-re,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,9,post-pre,yo-re,1,yo-re-yu,yu-yo-re,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,10,pre-diff,te-thi,1,bo-te-thi,ne-ra-te,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,11,ident-diff,ro-me,1,ro-me,ri-mo-thi,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,12,post-pre,ja-ke,1,ja-ke-mo,mo-ja-ke,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,13,post-pre,re-thi,1,re-thi-ni,ni-re-thi,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,14,ident-pre,we-thi,1,we-thi,tho-we-thi,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,15,ident-post,ni-ji,1,ni-ji,ni-ji-no,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,16,post-pre,ya-bu,2,ya-bu-te,te-ya-bu,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,17,post-pre,tha-je,2,tha-je-yo,yo-tha-je,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,18,post-pre,ja-we,1,ja-we-bo,bo-ja-we,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,19,ident-post,yo-ye,1,yo-ye,yo-ye-ko,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,20,post-pre,mo-ne,1,mo-ne-ta,ta-mo-ne,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,21,post-pre,ya-the,2,ya-the-no,no-ya-the,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,22,post-pre,jo-me,1,jo-me-to,to-jo-me,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,23,ident-pre,na-je,1,na-je,ke-na-je,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,24,pre-diff,to-yi,2,ni-to-yi,thu-ro-ju,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,25,ident-pre,bu-ye,2,bu-ye,tha-bu-ye,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,26,post-pre,ne-ri,1,ne-ri-yi,yi-ne-ri,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,27,post-diff,bu-ji,2,bu-ji-ro,thi-bu-ro,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,28,post-pre,bo-ke,1,bo-ke-the,the-bo-ke,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,1,1,1,English,NA,NA
syllables,BQJ18C4U,test,29,ident-diff,ju-yo,2,ju-yo,na-ro-to,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
syllables,BQJ18C4U,test,30,ident-diff,ta-bu,2,ta-bu,ke-me-ri,Just careful listening. I favored sounds with the original syllables at the front instead of the back,beginning,English,10,NA,NA,NA,NA,NA,NA,2,1,1,English,NA,NA
